binary_index,state,event,time,orbital_period,eccentricity,lg_mtransfer_rate,step_names,step_times,S1_state,S1_mass,S1_log_R,S1_log_L,S1_lg_mdot,S1_he_core_mass,S1_he_core_radius,S1_co_core_mass,S1_co_core_radius,S1_center_h1,S1_center_he4,S1_surface_h1,S1_surface_he4,S1_surf_avg_omega_div_omega_crit,S1_spin,S2_state,S2_mass,S2_log_R,S2_log_L,S2_lg_mdot,S2_he_core_mass,S2_he_core_radius,S2_co_core_mass,S2_co_core_radius,S2_center_h1,S2_center_he4,S2_surface_h1,S2_surface_he4,S2_surf_avg_omega_div_omega_crit,S2_spin
402391,detached,CC1,7180642687.75441,1.1841993414587417,0.0,,step_detached,0.7799191474914551,stripped_He_Core_C_depleted,6.8853455424491745,-0.007730746798294668,5.28092539032833,-6.141017236454035,6.8853455424491745,,5.036353133150004,0.08717798028016453,0.0,1.0972492802735692e-12,1.0000000000000006e-99,0.9998579999999994,0.005218074866285835,0.018021148674809855,H-rich_Core_H_burning,2.2593425882304743,0.029890285294374385,1.689739104397236,-13.626155409696105,0.0,,0.0,0.0,0.7389444141687116,0.2609145756310442,0.7506579999999982,0.24917348010462725,0.03148546471684067,1.1157093530859028
405001,detached,CC1,7382735668.17321,0.9282656388946781,0.0,,step_detached,0.7688980102539062,stripped_He_Core_C_depleted,7.030155094041696,-0.01824922923882098,5.293893683681831,-6.1268484010469475,7.030155094041696,,5.175142268801077,0.0880808007556559,0.0,9.825815876466674e-13,8.425200729118656e-100,0.9998579999999998,0.011780431144279622,0.04023056768135573,H-rich_Core_H_burning,2.225866733204351,0.02757145214003402,1.665649166015044,-13.676830364969538,0.0,,0.0,0.0,0.7393522276156644,0.26050640754483867,0.750657999999998,0.2491734801046272,0.03410834222077293,1.2111320450900713
405503,detached,CC1,1138417222.2190397,0.919916169085454,0.0,,step_detached,0.6373028755187988,stripped_He_Core_C_depleted,7.328978898058385,-0.03736688373790566,5.319327986501903,-6.100117768921367,7.328978898058385,,5.459494460807883,0.09027067217204725,0.0,1.2498753172880336e-12,1.0000000859512357e-99,0.9998579999999958,0.006128940604614583,0.02056484471152779,H-rich_Core_H_burning,1.9779827720052543,0.011370812073870803,1.4716739271347803,-14.078428198516114,0.0,,0.0,0.0,0.7417909931134149,0.2580637994911449,0.7506579999999936,0.24917348010462728,0.0357295833205922,1.2925407484204752
448825,detached,CC1,987841490.2520144,1.205073837417514,0.0,,step_detached,0.37334632873535156,stripped_He_Core_C_depleted,7.328978898058385,-0.03736688373790566,5.319327986501903,-6.100117768921367,7.328978898058385,,5.459494460807883,0.09027067217204725,0.0,1.2498753172880336e-12,1.0000000859512357e-99,0.9998579999999958,0.0019041694442256834,0.0063891872105032175,H-rich_Core_H_burning,2.152507100757008,0.022685260034793354,1.6111808543039485,-13.788412639477395,0.0,,0.0,0.0,0.7399200529688378,0.2599376936499553,0.7506579999999976,0.24917348010462706,0.03730006277527503,1.3311045396934196
460424,detached,CC1,3185572146.713478,1.1786765803563868,0.0,,step_detached,0.5703721046447754,stripped_He_Core_C_depleted,7.328978898058373,-0.0373668837355137,5.319327986501113,-6.100117768907174,7.328978898058373,,5.45949446080787,0.0902706721736241,0.0,1.249875323891033e-12,1.0000000839570036e-99,0.9998579999999958,0.0029001199512720564,0.009730966620639967,H-rich_Core_H_burning,2.6719374224735657,0.060021112645062207,1.9562404863855518,-13.080979582692832,0.0,,0.0,0.0,0.7340734090519544,0.26578726345041537,0.7506579999999996,0.2491734801046268,0.060799641165523666,2.109930285826502
525765,detached,CC1,731337277.9642267,1.0994610221207402,0.0,,step_detached,0.8025453090667725,stripped_He_Core_C_depleted,8.838520421023473,-0.10853975030243736,5.428284317695811,-5.974728840425951,8.838520421023473,,6.868651155697546,0.10087964481562336,0.0,2.16101210558218e-12,1.0000000000000012e-99,0.9998580000000005,0.0005800049277714073,0.0018714808339290953,H-rich_Core_H_burning,2.719528478997221,0.06353382508086625,1.9834651738293925,-13.025905045457286,0.0,,0.0,0.0,0.7340791392694753,0.26578158304870725,0.7506579999999996,0.24917348010462673,0.05047131957658168,1.748614881843351
526672,RLO2,oRLO2,7361272727.334323,1.5586333965463597,0.0,,step_detached,0.20746159553527832,BH,6.01517008012735,-4.59287738546188,,-99.0,,,,,,,,,,0.0005636228267880917,H-rich_Core_H_burning,16.1857140348231,0.8477248900872889,4.794343244985913,-8.429518151434344,0.0,,0.0,0.0,0.209909117286309,0.7899524041100934,0.7506579999942231,0.2491734801046268,0.6903986107043306,14.187643649526835
547427,detached,CC1,8149526957.65775,0.8780044316686204,0.0,,step_detached,0.5122606754302979,stripped_He_Core_C_depleted,8.838520421023725,-0.10853974914451667,5.428284317341425,-5.974728845315865,8.838520421023725,,6.868651155697546,0.10087964550911321,0.0,2.1610162527923734e-12,1.0000000000000012e-99,0.9998580000000005,0.002019461769928112,0.0065161239771722185,H-rich_Core_H_burning,2.984570355436098,0.08417015153929727,2.127002368709726,-12.736134204813345,0.0,,0.0,0.0,0.7312230711173542,0.26863785868199386,0.7506579999999999,0.2491734801046266,0.07385589159037918,2.5369561309929347
562946,detached,CC1,9475092747.755472,1.814262505230787,0.0,,step_detached,0.5388257503509521,stripped_He_Core_C_depleted,7.96538052386464,-0.07003635824348962,5.368522187783151,-6.043199586690513,7.96538052386464,,6.053474917940979,0.09516672266255853,0.0,1.7585396941190497e-12,1.0000000000000014e-99,0.9998580000000001,0.00012925998734107284,0.00042471848346193144,H-rich_Core_H_burning,2.5035247397270135,0.047387580176775766,1.8539049511854382,-13.289332150727823,0.0,,0.0,0.0,0.7359092112407426,0.26395115196260094,0.7506579999999994,0.24917348010462687,0.04878093614964547,1.7053541066342428
579728,RLO2,oRLO2,7228600129.839421,0.39930240824996777,0.0,,step_detached,0.13591909408569336,BH,8.852989986055675,-4.4250353241006355,,-99.0,,,,,,,,,,1.0417519328988225e-05,H-rich_Core_H_burning,4.684759671237682,0.2254419067987762,2.8336053783695525,-12.799299933695293,0.0,,0.0,0.0,0.6621316633522891,0.337729681068933,0.7506579999999998,0.24917348010462645,4.925836457825045e-05,0.0016069207992859562
